id,province,urban,hh_size,true_income,reported_income,utility_kwh,mobile_money,poor_true,split
7172,Khyber Pakhtunkhwa,0,5,19143.024633522746,15162.759130206741,29.7086891026131,1,1,test
7173,Sindh,0,3,16629.896027393217,15400.76158574397,27.17435482691986,0,1,test
7174,Sindh,0,5,44841.58021519685,36182.92480881213,46.75546517151613,1,0,train
7175,Punjab,0,8,6356.4975952746245,5745.306805370274,131.02679357319704,1,1,train
7176,Punjab,1,4,41300.0482669866,31202.316008472706,47.77859196853176,0,0,test
7177,Khyber Pakhtunkhwa,1,1,21226.50666805436,22751.45000112519,34.00342831955257,1,1,test
7178,Khyber Pakhtunkhwa,0,2,24077.85782301573,18475.146079874525,45.78358167640926,1,1,train
7179,Sindh,0,7,37488.57607859068,32885.01882914416,119.5072012321895,0,1,test
7180,Punjab,1,4,26865.25115546646,32082.89457218506,32.68107542690858,1,1,train
7181,Punjab,1,1,24638.222438826204,12982.664735223238,69.18790753487465,1,1,train
7182,Khyber Pakhtunkhwa,1,11,32503.24142656451,29351.200325367812,171.9309005706442,0,1,train
7183,Punjab,0,6,34631.4110955842,29280.950598453062,92.80087540884999,0,1,test
7184,Sindh,0,5,26483.83173135111,24759.516645251475,58.968955182676524,0,1,train
7185,Punjab,0,6,21055.68247472704,15360.08641581501,107.31559523081481,0,1,train
7186,Sindh,0,7,44192.00719932335,37640.23064673612,125.69554142127124,1,0,test
7187,Punjab,0,4,7805.064243245806,6078.137886365536,23.688846736442066,1,1,train
7188,Sindh,0,5,13217.853330299926,11480.8575196225,55.83641520780086,1,1,train
7189,Khyber Pakhtunkhwa,1,2,20450.759164877953,22322.669979286187,97.52455925022028,0,1,train
7190,Punjab,1,5,60564.012949103024,45413.47883528426,79.75229890995963,1,0,train
7191,Punjab,1,4,43496.70990374458,28028.935957415677,106.9650025010491,0,0,train
7192,Sindh,0,2,26975.18077261784,26667.323094704367,61.00303998577806,1,1,train
7193,Punjab,1,6,96597.66192050713,66410.5702528471,163.66585167593763,0,0,train
7194,Khyber Pakhtunkhwa,0,8,29081.383991001883,29903.667924689405,56.529555950462,0,1,train
7195,Punjab,0,11,28364.097112756546,31397.01338446315,118.28766223553124,1,1,train
7196,Punjab,0,3,48325.76560419625,41523.849727939225,56.88145724315386,1,0,train
7197,Punjab,0,3,19621.837593384396,23129.500466412672,74.45834870868478,0,1,train
7198,Punjab,0,2,23045.872342699644,20279.006295024494,44.46656110817877,0,1,test
7199,Punjab,0,6,14367.982443507324,16637.610564037488,78.3169077004589,0,1,train
7200,Khyber Pakhtunkhwa,0,8,49363.19332935691,37127.849724859945,109.90112546130153,0,0,train
7201,Punjab,0,3,65094.010357268955,47096.8221336678,58.56380716076085,1,0,test
7202,Khyber Pakhtunkhwa,0,2,21008.195696872986,16811.492588683945,51.514741792865586,0,1,test
7203,Punjab,0,1,20242.644503008112,25398.22019581628,10,1,1,test
7204,Balochistan,1,6,32990.13179219873,27037.192233028207,47.87508311243355,0,1,train
7205,Punjab,1,3,60065.99958071254,44777.437522329594,66.76679149386294,0,0,test
7206,Sindh,1,7,15382.239240920984,13325.507111451778,94.78972835134323,1,1,test
7207,Punjab,1,8,23043.608053586944,24032.50925732726,114.63627870861468,1,1,train
7208,Balochistan,1,9,38683.1557676595,35062.69525441761,116.71186056092216,0,1,train
7209,Punjab,1,4,15340.527832807706,17952.719331696288,20.807685365088094,0,1,test
7210,Punjab,0,8,13226.562952747996,10148.489901062509,63.41326769628452,1,1,train
7211,Khyber Pakhtunkhwa,0,7,15903.172499388866,14029.246569487881,100.53558798330715,0,1,train
7212,Balochistan,0,5,23888.56295922192,14817.10899910078,48.05174290237677,0,1,train
7213,Balochistan,0,2,18128.993767949654,11983.468059076535,42.789510147166624,0,1,test
7214,Punjab,0,8,25824.3196269999,26916.11183230981,171.47981466942815,0,1,train
7215,Khyber Pakhtunkhwa,0,5,25882.262073458936,26839.775697240282,104.86366320655571,0,1,train
7216,Punjab,1,6,26309.386208119216,25429.83451016704,81.86061067891171,0,1,train
7217,Punjab,0,4,13616.348482835387,7882.038295268574,28.595371114529286,0,1,train
7218,Punjab,1,5,17512.806190932835,11203.948175037049,71.40747394895351,0,1,test
7219,Punjab,0,5,22958.79959318991,16891.389348085864,32.161113381201005,1,1,train
7220,Punjab,0,2,32141.017093382634,28146.918921072454,30.273947977419837,0,1,train
7221,Khyber Pakhtunkhwa,0,7,8999.95940281155,3011.6575589517715,93.15139097002401,0,1,train
7222,Punjab,0,6,19244.988027714564,15450.888728545207,89.88147981710748,0,1,test
7223,Khyber Pakhtunkhwa,0,1,33246.44511073891,31058.19963804349,34.946968136291645,0,1,train
7224,Punjab,0,6,27520.564499864588,21290.90434418665,72.11775211716686,0,1,test
7225,Punjab,0,6,23029.16723782168,15873.069343375686,86.12362872307301,0,1,test
7226,Punjab,1,2,33985.04853240095,35261.639059531706,10,1,1,train
7227,Punjab,1,7,14567.042134966638,14529.990444061688,128.24479526275624,0,1,train
7228,Punjab,0,8,57486.66567118918,50897.167767158215,123.6408229001722,0,0,train
7229,Khyber Pakhtunkhwa,1,5,41569.20517782369,32290.886132566648,48.93618747748018,1,0,train
7230,Sindh,0,7,37276.6053687685,32013.426294730445,155.5583219143445,0,1,test
7231,Sindh,0,7,30242.528184138602,22888.182143270664,140.78155341863433,0,1,train
7232,Khyber Pakhtunkhwa,0,6,19783.920645392252,13942.79469187934,105.2278708095997,1,1,train
7233,Balochistan,0,10,14608.673078263793,9567.916685586122,92.53507793830548,1,1,test
7234,Punjab,0,6,33466.62740578222,23065.81538598831,110.54900841042458,0,1,test
7235,Punjab,0,6,22934.233432500183,18656.46413187235,63.290871313662976,0,1,test
7236,Sindh,1,5,103083.31571135408,80387.15110930511,149.32329028483062,1,0,test
7237,Punjab,0,4,93194.53534083205,83884.84869850654,133.8169214248327,0,0,train
7238,Punjab,0,6,41568.83312119945,30235.216340733237,39.26982204021061,0,0,train
7239,Khyber Pakhtunkhwa,1,6,60647.724654244834,50931.05146004229,125.80601627400777,0,0,train
7240,Sindh,1,1,42001.067984924935,34132.54004311638,54.26568976304553,1,0,train
7241,Sindh,0,4,14233.891274328731,9408.813162856015,19.88080964292257,0,1,test
7242,Punjab,1,6,18376.938460033165,14370.515154307574,32.15671134818681,1,1,train
7243,Punjab,1,5,10062.277244060457,5035.87373546356,22.300874294185654,0,1,train
7244,Punjab,0,5,23861.00721533638,22764.366530272942,100.68418909407237,0,1,train
7245,Punjab,0,1,12446.564102930979,6059.206190232466,47.37964746439245,1,1,train
7246,Sindh,0,10,50455.75915741879,47709.942476571145,149.6047616901272,0,0,train
7247,Khyber Pakhtunkhwa,0,3,43375.42138084102,31347.771906551763,91.6368067790987,0,0,train
7248,Punjab,0,7,27752.056661479615,19529.899237632802,73.46646793098657,0,1,train
7249,Sindh,0,6,6703.18134513897,3000,67.76431950883426,0,1,train
7250,Sindh,1,7,33198.20177579259,25077.521924486085,115.44422281166794,0,1,test
7251,Sindh,1,9,48234.50868635721,45662.6556511014,123.8143702075281,1,0,test
7252,Punjab,0,6,72325.0662649073,51232.3979502161,107.60129483228314,0,0,train
7253,Khyber Pakhtunkhwa,0,3,76577.05885217164,61347.654788301006,125.78458329093982,0,0,test
7254,Sindh,0,9,43216.86603963793,28043.544232020868,188.8840686333562,0,0,train
7255,Punjab,1,7,42014.60729933291,34678.700841442616,89.07812625026072,1,0,train
7256,Punjab,0,6,16442.432998531352,19762.560635183174,57.21137580990448,0,1,test
7257,Sindh,1,5,26760.147096816137,22638.9065134166,110.47868632671592,0,1,train
7258,Islamabad,0,4,69647.7711622821,55010.90322268968,101.07508981056868,0,0,train
7259,Punjab,0,4,113074.68097829427,70936.02331629368,135.2028434122201,0,0,train
7260,Punjab,1,5,15437.675106901335,15284.8216931387,10,0,1,test
7261,Sindh,0,5,38534.79194271876,35954.91568415057,85.8430149332645,0,1,train
7262,Khyber Pakhtunkhwa,0,5,22938.666612320954,20537.212903917814,104.63498722851176,0,1,train
7263,Sindh,1,6,42319.52228352205,31782.0321153767,107.89418038669828,1,0,train
7264,Khyber Pakhtunkhwa,0,6,59078.2903988875,46275.54823293705,128.3936759778431,1,0,test
7265,Punjab,1,9,18300.696448529252,15044.291361493557,137.589282379464,0,1,train
7266,Punjab,0,4,25143.580196584284,22578.049486905355,69.45913718709026,0,1,train
7267,Punjab,1,5,16304.049110293536,10000.153798543608,81.79194504589275,0,1,train
7268,Punjab,1,5,48211.454819723476,39841.53255088735,78.65692200677364,0,0,train
7269,Punjab,1,8,77843.43704709764,52980.886490375684,196.62622906019925,1,0,train
7270,Punjab,0,4,28472.71561313391,26742.686495147762,80.56022265876314,0,1,test
7271,Khyber Pakhtunkhwa,1,5,28209.966381946273,21684.43954129506,40.052168017673836,1,1,train
7272,Punjab,0,2,33451.65505420063,28032.70849797206,76.19184144769895,0,1,train
7273,Punjab,0,6,78240.6317185806,61272.44278953409,132.88566823915858,0,0,test
7274,Sindh,1,7,59334.38949449894,49702.24088090568,95.60035152244174,0,0,train
7275,Punjab,0,2,21643.987199886647,13564.600648088293,20.81727762259888,0,1,train
7276,Punjab,0,8,18212.97696096876,19382.556595343754,64.00357034485077,1,1,train
7277,Sindh,0,4,18018.84343833687,16561.001227824396,80.87149451945754,0,1,train
7278,Sindh,0,5,57021.747501498154,55860.30702830896,88.47577267860416,0,0,train
7279,Punjab,1,5,33816.36411100293,21264.65632183191,34.91896613992355,0,1,test
7280,Khyber Pakhtunkhwa,0,4,41491.47496181372,31117.269188281993,111.807183250343,0,0,train
7281,Punjab,1,9,32334.802124177193,33008.193835006416,171.94063243084383,1,1,test
7282,Khyber Pakhtunkhwa,1,9,54326.046688946255,49214.45035687384,146.6681351415139,0,0,train
7283,Punjab,0,3,21947.940733338688,20075.71510426371,27.0298832701603,0,1,train
7284,Punjab,0,4,47055.81359258854,39697.80809538056,114.93066492364892,0,0,train
7285,Punjab,0,5,24406.68649976503,27270.88653535029,59.832608479575654,0,1,train
7286,Punjab,0,3,15583.383389381017,16228.315093345589,45.45379455330562,0,1,test
7287,Sindh,0,6,30082.975189086017,28758.027159002766,70.20418419601243,0,1,train
7288,Punjab,0,1,43176.80766063284,33056.95584687966,10,1,0,train
7289,Balochistan,1,6,35494.70439432797,31789.05507700792,94.3060815737115,0,1,train
7290,Punjab,0,11,21821.71395857342,21592.61065116342,169.83300804182363,0,1,train
7291,Sindh,1,5,34695.215513302675,32142.27772083717,17.278185026133045,0,1,train
7292,Punjab,1,7,83221.8198136657,57411.6828928131,104.18303657231755,1,0,test
7293,Punjab,1,5,26951.99005661529,27294.099520117896,85.99976392432774,1,1,train
7294,Punjab,0,4,13583.362935177169,12246.16760958073,21.053084035857903,0,1,test
7295,Punjab,0,1,29242.65044958411,26545.604525389175,39.38448629183988,1,1,train
7296,Punjab,1,7,19626.375043222655,18091.685318508495,112.62792188946472,1,1,train
7297,Punjab,0,4,115525.2637065639,98767.02572773721,125.0260062443012,1,0,test
7298,Khyber Pakhtunkhwa,1,6,56644.5377926973,37258.34085374832,163.99093277752513,0,0,test
7299,Punjab,1,3,57079.028616120675,44747.57221522229,106.77730788889909,1,0,train
7300,Punjab,0,5,15403.952156832092,12277.36670495353,89.3172875532677,0,1,train
7301,Punjab,1,4,68446.28997589115,57263.84518603209,89.93534442693856,1,0,train
7302,Punjab,1,5,10731.683809036915,12263.403946601458,100.91456114410707,1,1,train
7303,Khyber Pakhtunkhwa,0,5,20638.22069152676,23169.85374901888,68.28042786828767,1,1,train
7304,Sindh,1,4,11335.752616050102,9046.221499277246,67.9821553035504,1,1,train
7305,Sindh,1,7,16166.028660986516,9855.840771130981,89.29652110075764,0,1,test
7306,Sindh,0,4,50120.66558777991,36202.853165705936,107.6749840461798,0,0,train
7307,Punjab,1,7,25379.50557065618,25453.01182827405,129.1406392308939,0,1,test
7308,Sindh,0,4,10281.160470519724,7227.967683038684,16.90478999855701,0,1,test
7309,Khyber Pakhtunkhwa,0,5,24395.923351305046,19541.69312551797,73.13391818440499,0,1,train
7310,Sindh,0,1,28702.1251217744,20140.63310152457,31.902848856826395,0,1,train
7311,Khyber Pakhtunkhwa,1,3,28435.464774952758,25308.53709404376,11.86390102362757,0,1,train
7312,Punjab,1,5,7086.773981438868,6988.81458515747,48.16463092015216,1,1,train
7313,Punjab,1,5,39142.29372848566,41501.92785750441,100.59318637904708,1,1,train
7314,Punjab,0,9,14605.082631105905,10341.72858207527,138.1778269262969,0,1,train
7315,Khyber Pakhtunkhwa,1,2,49535.98228872739,30821.589913910095,43.921427531857546,0,0,train
7316,Punjab,0,1,15694.079945079264,14802.785512836,40.5395252562849,0,1,train
7317,Sindh,0,4,34196.02605843557,29733.349774179933,68.07722942790386,0,1,train
7318,Punjab,1,6,25056.106074331583,23833.90515042178,55.47422018907006,1,1,train
7319,Sindh,0,4,28139.949991327183,25120.577311762496,120.78404278988472,0,1,train
7320,Khyber Pakhtunkhwa,1,7,44786.890233937585,36057.36319089659,144.2437282810389,0,0,train
7321,Punjab,1,4,28037.164589834614,33196.944753991665,52.063665695776315,1,1,train
7322,Punjab,0,5,148542.96928384772,127483.6137620467,171.37238566444742,1,0,train
7323,Khyber Pakhtunkhwa,0,5,56763.50875279123,38570.221573285475,77.91569793015603,0,0,test
7324,Punjab,0,3,47139.72508818739,35108.78948117436,37.386670806481945,1,0,train
7325,Punjab,0,3,32006.079828201662,21952.58967588859,74.69547197891421,0,1,test
7326,Punjab,1,5,14715.352036378277,17499.81917072167,98.43247465270065,0,1,test
7327,Punjab,1,3,22191.405248020757,18634.156974519065,109.16038785684985,0,1,test
7328,Punjab,0,9,56153.23840936333,43291.867382345474,85.86350569710807,1,0,test
7329,Sindh,1,2,41211.03307614529,25855.642222062626,10,0,0,train
7330,Sindh,0,11,105192.4427917469,72183.42566905823,224.4152039278271,0,0,train
7331,Punjab,1,7,47218.045671237014,45315.42494240613,77.14466800763635,0,0,test
7332,Punjab,1,9,44415.205083486784,38499.43137858847,95.36108481353219,0,0,train
7333,Punjab,0,8,30550.346723186776,27874.26683796646,89.79417069451318,1,1,test
7334,Punjab,0,4,21880.720963854557,21155.437483925,82.68781132749268,0,1,test
7335,Sindh,1,3,20371.542838907124,14129.382462620226,60.56570631754927,1,1,train
7336,Punjab,1,9,31644.657078169086,30958.691393640744,115.51739591482755,0,1,train
7337,Punjab,0,4,27077.053173953227,21913.173111095683,64.75663950424968,0,1,train
7338,Sindh,1,5,29781.785443498487,23132.746109405693,55.21994864693889,1,1,train
7339,Punjab,0,8,56458.28604348524,41272.15895513485,142.8143053385287,0,0,train
7340,Punjab,0,4,20400.512568751707,21880.7113196339,52.76037859552279,0,1,train
7341,Punjab,0,7,18924.843525178643,13976.710743859443,95.22581772052942,1,1,train
7342,Sindh,1,7,16762.21770466161,13340.72802771426,87.1902738890141,0,1,train
7343,Punjab,0,7,29079.348773630256,20114.40837219115,52.10981765819368,0,1,test
7344,Punjab,0,5,16768.871455940694,9537.607212144623,25.556122147210644,0,1,train
7345,Balochistan,1,4,48620.3400901127,42073.413206584075,125.0411217139926,0,0,train
7346,Punjab,1,2,41802.236081438125,30020.819906779085,88.90419260818899,0,0,train
7347,Punjab,0,10,16632.74628546402,12885.21824219416,125.5483038943548,0,1,train
7348,Punjab,0,2,10870.433131844167,10782.687380024032,30.711995779654874,0,1,test
7349,Punjab,1,2,18295.364068259005,18102.121611807797,39.41792858713035,1,1,train
7350,Balochistan,0,5,45098.63674332579,40530.58206724584,77.91612077069995,1,0,train
7351,Punjab,0,5,18448.19018283993,13287.797045532048,10,0,1,train
7352,Sindh,0,4,101315.86922683679,76140.41743824755,178.56962657315296,1,0,train
7353,Punjab,0,5,24835.07062382402,19447.150034758397,90.99129387173805,0,1,train
7354,Sindh,0,6,85386.27614392442,66613.34441970004,104.89200381759034,0,0,train
7355,Punjab,1,8,22094.295074130478,20237.572121935867,110.00816221051565,1,1,train
7356,Khyber Pakhtunkhwa,0,3,12165.22970091417,14573.202013544467,58.49216821078357,1,1,train
7357,Sindh,1,2,34147.73048729539,33442.43901499024,39.49396659729431,0,1,train
7358,Khyber Pakhtunkhwa,1,4,18900.59467812021,17915.230547676354,29.922728040126604,1,1,train
7359,Sindh,1,5,12145.004829156564,11923.465821365196,123.68456534628638,0,1,train
7360,Punjab,1,5,25277.462406729872,23641.887081493143,54.54877056654016,1,1,train
7361,Punjab,1,2,23305.622092112946,20949.972567168523,58.40200223422044,1,1,test
7362,Punjab,1,3,85524.97737413253,56562.90565489107,125.3066424810727,1,0,train
7363,Punjab,0,3,17914.498498923705,14381.07187152494,14.636184495119863,1,1,train
7364,Sindh,0,1,59862.41395736789,49424.93877730043,55.19748526554986,0,0,train
7365,Punjab,1,2,16298.239536348668,16537.451712270784,15.94647960658499,0,1,test
7366,Punjab,0,8,56707.045454157174,41136.38081905714,123.33528154427394,0,0,test
7367,Balochistan,0,11,55551.62712725178,38388.369363032565,184.44989789027605,1,0,train
7368,Sindh,0,4,52754.89982199123,43201.33152342451,107.91156428903511,0,0,train
7369,Punjab,1,5,64700.46294927713,46445.551244240036,47.195759210762944,1,0,train
7370,Sindh,1,1,3260.7992558250216,3000,10,0,1,test
7371,Punjab,1,2,52155.92369025812,35095.64448582735,47.92698274927257,1,0,test
7372,Punjab,1,5,36728.62987057989,30409.603525995637,97.99544669196996,1,1,train
7373,Punjab,0,6,39544.32592457639,35288.93268739124,102.09215139357039,0,1,train
7374,Balochistan,1,8,11997.980309201652,11565.564469426183,60.46221795440175,1,1,train
7375,Punjab,1,7,19734.412259726916,15222.862964651284,85.53506325496994,0,1,train
7376,Punjab,1,6,47384.94422203619,31305.246848133047,85.53578331653455,1,0,test
7377,Islamabad,0,4,23158.90884288067,19891.713479093916,83.66482923786938,0,1,test
7378,Punjab,0,2,19520.299814414677,13988.89571129621,35.646334392217625,0,1,test
7379,Punjab,0,8,11170.1291568978,6024.056608357396,54.34083813488938,0,1,train
7380,Sindh,0,5,7240.292964688438,4051.0741737705466,27.47120058531034,0,1,train
7381,Punjab,0,4,102232.24404793404,87181.59699848668,98.96049846003221,0,0,test
7382,Punjab,1,3,16546.995420704752,14050.629724399743,32.77743737680109,1,1,test
7383,Sindh,0,7,53863.06000505129,47259.15478440867,188.69318478191917,1,0,train
7384,Punjab,1,2,25631.96085102588,12787.276684947554,41.15727871474494,0,1,train
7385,Khyber Pakhtunkhwa,1,1,15489.580739865221,18429.98709797562,46.431418617189685,1,1,test
7386,Punjab,1,7,32691.78961379557,28320.74086151181,95.24437726799556,0,1,test
7387,Punjab,0,4,116435.9301432347,83671.15989308199,150.4166278011582,1,0,train
7388,Punjab,0,5,27536.563928816435,20759.225029745,85.3912921780836,1,1,train
7389,Balochistan,0,9,21839.418681240557,24527.047992568467,113.87681869347804,0,1,train
7390,Sindh,0,3,20061.349910397836,19459.178278770676,49.66993390168261,0,1,test
7391,Sindh,0,2,65602.69156376415,43898.60773356602,37.89424257316535,0,0,train
7392,Punjab,0,3,29369.2093932658,22520.41813964588,49.0612386345228,1,1,train
7393,Punjab,0,3,50703.651136673834,33398.76605879274,57.54307228198843,1,0,train
7394,Punjab,0,6,96075.76302348067,65121.37018248055,143.22377509499896,0,0,test
7395,Khyber Pakhtunkhwa,0,4,15057.331935450973,10509.935577301221,38.758016439674314,0,1,train
7396,Punjab,0,9,44702.727598788966,37816.98612335268,166.21760259820158,0,0,train
7397,Punjab,1,2,32133.812639692078,29775.209826373364,51.754503500311124,1,1,test
7398,Punjab,0,3,58591.83873514432,43949.37665418871,86.5286437988969,0,0,train
7399,Khyber Pakhtunkhwa,1,9,18263.084579853698,21815.27828477326,62.526188904383396,0,1,test
7400,Khyber Pakhtunkhwa,0,5,12718.274880296089,10127.111190030075,81.10362792078466,0,1,train
7401,Punjab,0,5,20844.29238626966,19886.949113408817,103.30104102987809,1,1,train
7402,Sindh,0,3,42713.35960695115,38890.741451691436,66.50236772474459,0,0,train
7403,Punjab,0,7,41415.15884478133,32203.546510638436,85.95282741330307,0,0,train
7404,Sindh,0,4,9155.415884397236,8759.995863791946,88.33115662487984,1,1,test
7405,Punjab,0,4,29115.796997739435,27973.80736041075,26.864969590414816,1,1,train
7406,Sindh,1,7,50965.99268399255,40822.09139648931,143.8103463511212,0,0,train
7407,Punjab,0,8,32274.6310542693,27817.112048234867,102.0443383246536,0,1,test
7408,Punjab,1,4,32087.535256163515,30025.51419902565,50.8574568877173,0,1,train
7409,Punjab,0,6,36141.63057397195,32109.049582656913,64.92923406477284,0,1,test
7410,Sindh,0,4,19458.687801538254,17058.328902089965,58.47559074786987,1,1,train
7411,Punjab,1,4,29218.560383664197,34659.264710238036,100.42864208471323,1,1,test
7412,Khyber Pakhtunkhwa,0,6,28525.83545294518,24447.55996816859,67.96545858351064,1,1,train
7413,Sindh,0,5,83317.09151106808,67717.19701238081,136.66572493883217,1,0,test
7414,Punjab,0,6,59896.47524379661,38800.295884822044,145.79477597053892,0,0,train
7415,Khyber Pakhtunkhwa,0,5,29215.774754445567,27036.54535154144,78.01229818963132,0,1,train
7416,Punjab,1,4,27728.03168546334,23002.543035436585,80.28506191288909,1,1,train
7417,Punjab,1,9,31807.251548670567,30645.860997838707,127.06259560288873,1,1,train
7418,Punjab,0,4,29042.196804309773,22484.897241592742,57.34099452964618,0,1,test
7419,Sindh,0,5,35687.42603702002,30328.88826169862,57.16011144472266,1,1,test
7420,Sindh,1,10,7423.633006055518,3210.325255233926,132.0386322913269,1,1,train
7421,Sindh,1,4,44993.971946552076,36888.20781991095,102.74026344771191,0,0,train
7422,Punjab,0,3,14847.720259376041,16407.606601228785,69.08374516222486,1,1,test
7423,Punjab,1,1,69477.159096572,64649.141819371216,22.838596034061197,1,0,test
7424,Khyber Pakhtunkhwa,1,3,41410.982938815796,34519.47383651797,25.37988304990744,1,0,test
7425,Balochistan,1,2,14959.615862166323,17218.70881196067,38.81850160329731,1,1,train
7426,Punjab,0,6,7531.109529787481,11701.884623280683,77.0123635418931,0,1,test
7427,Punjab,0,5,5378.474510285967,3000,63.30354246644003,0,1,train
7428,Sindh,0,6,38729.31916666423,35008.61004191957,90.9660287820409,1,1,train
7429,Punjab,1,4,22735.740061298948,19653.64979764792,105.63260933710544,1,1,train
7430,Punjab,0,4,45786.40010489373,38130.51698921325,80.96574753978317,0,0,train
7431,Balochistan,1,5,14184.876679153302,10106.214996427487,106.49623218968881,1,1,test
7432,Sindh,0,3,34003.074166092796,32309.438344840746,56.50664432166461,0,1,train
7433,Sindh,1,5,8002.040348015985,6777.692007917883,22.0553554440257,0,1,test
7434,Punjab,0,2,55908.38141390822,39930.31848214715,61.36980468110248,0,0,train
7435,Punjab,1,8,27073.586776400964,20540.62619896612,64.01324019137371,0,1,train
7436,Punjab,1,8,22042.391707318908,19382.612901135668,137.92419969048072,1,1,train
7437,Punjab,1,2,41111.75059259088,31006.308425950865,10,0,0,train
7438,Punjab,0,5,27850.537295572925,25154.486839249465,97.60267748737094,0,1,train
7439,Punjab,0,3,13361.820265375336,12736.759144965672,46.765217789543335,0,1,train
7440,Sindh,0,4,48189.143521104226,43046.03742481746,128.43707541223915,0,0,train
7441,Punjab,0,3,15313.841247147328,12318.8566560811,47.19367194698173,0,1,train
7442,Khyber Pakhtunkhwa,1,5,18578.592547880442,10138.313418231159,103.27043221176712,0,1,train
7443,Punjab,1,5,46800.88981656497,42116.25590121741,38.9746511681803,1,0,train
7444,Punjab,0,3,27191.667572183695,25634.214991652636,65.61035069765207,1,1,train
7445,Balochistan,1,4,7172.179408177369,5755.363107623218,49.00995091510584,1,1,test
7446,Punjab,0,4,53106.57232595002,41638.34458775844,123.21737378982233,1,0,train
7447,Punjab,1,5,18865.45063816237,15024.171975494579,111.76871295273476,1,1,train
7448,Punjab,1,3,27538.378484234523,31539.007578952016,82.46290654019987,0,1,train
7449,Punjab,0,7,14047.332204255941,8711.376303792884,98.07920281327998,0,1,train
7450,Khyber Pakhtunkhwa,1,1,23174.535088702,23145.766197752968,21.992691469024003,1,1,train
7451,Sindh,1,8,39390.57306947087,31874.765595606725,82.60446679931009,0,1,test
7452,Sindh,1,3,21114.3959536605,15994.865416360171,51.24839333213157,0,1,train
7453,Sindh,1,6,41314.19327735402,36521.827867740474,47.05392488769531,1,0,train
7454,Punjab,0,7,21194.582746366046,18112.988145469815,63.54112025369125,0,1,train
7455,Punjab,0,6,20198.826974754807,17027.35560437915,25.434760821942255,0,1,train
7456,Punjab,0,2,16090.748158160593,11435.552482327439,10,0,1,train
7457,Khyber Pakhtunkhwa,1,7,32378.67529017147,33348.5164946137,108.95932016219234,0,1,train
7458,Khyber Pakhtunkhwa,0,7,28932.665963951004,29178.210351454894,120.33520054163357,1,1,train
7459,Khyber Pakhtunkhwa,0,1,17948.312311549224,13197.722526051282,10,0,1,test
7460,Sindh,0,5,50084.99270041941,46069.772571535264,94.44007211846639,0,0,train
7461,Khyber Pakhtunkhwa,1,5,25636.426673013433,22639.376592001587,83.46236555697678,1,1,train
7462,Balochistan,1,8,25616.893446031856,25417.89965003088,128.4166887839453,0,1,train
7463,Punjab,0,4,26319.952215772402,19658.444820022156,71.19852435983826,0,1,test
7464,Punjab,1,6,19249.96532853681,18325.96714523599,76.96132744404538,1,1,train
7465,Punjab,1,6,23428.325270621728,19836.869412317465,64.30067835527893,1,1,train
7466,Punjab,0,1,27152.280532223976,21563.33879570629,10,0,1,train
7467,Punjab,1,3,52817.131615698956,42690.775526166035,52.749146710635834,1,0,train
7468,Punjab,1,5,50049.61298050956,33177.70707322218,113.86661390265158,0,0,train
7469,Punjab,1,2,34757.52358250255,26621.074891578308,32.670888129433465,0,1,train
7470,Punjab,1,2,17724.402895793457,16130.749254184253,19.396600302049077,1,1,train
7471,Punjab,0,11,19678.739086827773,17508.03766893956,120.03423177494479,1,1,test
7472,Balochistan,0,1,45387.19443518691,43488.10791043682,10,0,0,train
7473,Sindh,0,4,21113.583409139515,19781.033598544112,73.90655217384949,0,1,train
7474,Punjab,1,2,46224.20082834414,38023.286316003134,10,1,0,train
7475,Punjab,1,6,14543.519275085251,11065.153091463098,96.63167063832037,0,1,train
7476,Punjab,0,8,22085.90930149012,24658.72134347906,101.68620213895177,1,1,train
7477,Punjab,0,5,24004.717685242642,18801.312223947458,71.00746415850904,1,1,train
7478,Punjab,0,2,24373.397173590267,18637.90572386071,67.81916950291048,1,1,test
7479,Khyber Pakhtunkhwa,0,2,58238.76275199009,43559.73023436818,97.76371175060501,1,0,train
7480,Balochistan,1,3,42310.50606920468,34427.293713622705,57.69761771918671,0,0,test
7481,Punjab,1,5,31187.203805711644,23005.36018268939,76.734522503384,1,1,test
7482,Punjab,0,5,56533.43714600678,48303.54030689473,95.07578274204029,0,0,train
7483,Balochistan,1,7,73334.15773838059,57312.423186257955,122.98118633171966,1,0,train
7484,Punjab,0,5,102764.37398282313,71976.8607360869,78.18804688389255,1,0,test
7485,Punjab,1,5,51340.526006777945,43565.51493344792,10,0,0,train
7486,Sindh,1,5,25129.8081300486,18464.822899773666,56.30493044431669,1,1,test
7487,Khyber Pakhtunkhwa,1,3,48856.624480922175,45341.37657710635,27.675907584725827,0,0,test
7488,Punjab,1,3,95302.3092287893,82830.0146879328,40.01132584138347,1,0,train
7489,Punjab,0,7,28973.951513455053,18091.960627406625,45.57977523364424,1,1,train
7490,Khyber Pakhtunkhwa,0,2,19259.264430409137,17619.638369614604,57.1767043104984,0,1,test
7491,Sindh,0,9,89960.75791362415,67878.21417184641,193.92555862665128,0,0,train
7492,Punjab,0,5,110583.11648290485,96607.30092406791,142.26760542913473,0,0,train
7493,Punjab,1,7,35890.8490394341,35515.311365299014,102.23628219526994,1,1,train
